,q,n,width,covered,estimator,lower,upper
26282,0.75,368,1.0999999999999996,1,prediction-powered,10.200000000000001,11.3
26283,0.75,368,1.5715881385237314,1,classical,9.30187285564327,10.873460994167
26284,0.75,368,1.3000000000000007,1,prediction-powered,9.8,11.100000000000001
26285,0.75,368,1.4678402420928602,1,classical,9.99617772835334,11.4640179704462
26286,0.75,368,1.3000000000000007,1,prediction-powered,9.4,10.700000000000001
26287,0.75,368,1.3554331700251598,1,classical,9.78380342133034,11.1392365913555
26288,0.75,368,0.5999999999999996,1,prediction-powered,9.9,10.5
26289,0.75,368,1.0888681203723998,1,classical,10.0225559299472,11.1114240503196
26290,0.75,368,0.9000000000000004,1,prediction-powered,9.9,10.8
26291,0.75,368,1.0759880049131603,1,classical,9.81993886790654,10.8959268728197
26292,0.75,368,2.0,1,prediction-powered,9.200000000000001,11.200000000000001
26293,0.75,368,1.766078669123221,1,classical,8.58878588669888,10.3548645558221
26294,0.75,368,1.200000000000001,1,prediction-powered,10.0,11.200000000000001
26295,0.75,368,1.3084078270254214,1,classical,9.54475077167828,10.8531585987037
26296,0.75,368,1.5,1,prediction-powered,9.5,11.0
26297,0.75,368,1.392534311938359,1,classical,8.94783573501904,10.3403700469574
26298,0.75,368,1.5,1,prediction-powered,9.8,11.3
26299,0.75,368,1.4590563884228,1,classical,10.020355940457,11.4794123288798
26300,0.75,368,1.0,1,prediction-powered,9.700000000000001,10.700000000000001
26301,0.75,368,1.2605557681920097,1,classical,9.38779125069169,10.6483470188837
26302,0.75,368,1.700000000000001,1,prediction-powered,9.5,11.200000000000001
26303,0.75,368,1.2940633152807308,1,classical,9.15052351995367,10.4445868352344
26304,0.75,368,1.1999999999999993,1,prediction-powered,9.600000000000001,10.8
26305,0.75,368,1.4909142081863997,1,classical,10.0336786106514,11.5245928188378
26306,0.75,368,1.6999999999999993,1,prediction-powered,9.700000000000001,11.4
26307,0.75,368,1.6813307049369701,1,classical,9.04537480047793,10.7267055054149
26308,0.75,368,2.200000000000001,1,prediction-powered,9.1,11.3
26309,0.75,368,1.8519476335450005,1,classical,9.3863385902939,11.2382862238389
26310,0.75,368,1.5999999999999996,1,prediction-powered,9.4,11.0
26311,0.75,368,1.9131545825213987,1,classical,9.9871374059888,11.9002919885102
26312,0.75,368,2.0,1,prediction-powered,9.600000000000001,11.600000000000001
26313,0.75,368,1.8790839422912793,1,classical,8.93643221904882,10.8155161613401
26314,0.75,368,2.0,1,prediction-powered,9.3,11.3
26315,0.75,368,1.319120099320699,1,classical,9.6513388353749,10.9704589346956
26316,0.75,368,1.0,1,prediction-powered,10.200000000000001,11.200000000000001
26317,0.75,368,1.75131442247603,1,classical,9.54491018242167,11.2962246048977
26318,0.75,368,1.8999999999999986,1,prediction-powered,9.600000000000001,11.5
26319,0.75,368,1.5507688758160096,1,classical,9.75688866685759,11.3076575426736
26320,0.75,368,1.4000000000000004,1,prediction-powered,9.0,10.4
26321,0.75,368,1.5789749994594509,1,classical,9.02383690754485,10.6028119070043
26322,0.75,368,1.0999999999999996,1,prediction-powered,9.600000000000001,10.700000000000001
26323,0.75,368,1.5923538088420504,1,classical,9.67186032156225,11.2642141304043
26324,0.75,368,2.1000000000000014,1,prediction-powered,9.1,11.200000000000001
26325,0.75,368,2.07847778505856,1,classical,9.15427900704584,11.2327567921044
26326,0.75,368,1.5,1,prediction-powered,9.200000000000001,10.700000000000001
26327,0.75,368,1.7474378139274798,1,classical,9.92607530539872,11.6735131193262
26328,0.75,368,1.9000000000000004,1,prediction-powered,9.4,11.3
26329,0.75,368,1.3566229711584707,1,classical,9.38510703689963,10.7417300080581
26330,0.75,368,1.6000000000000014,1,prediction-powered,9.5,11.100000000000001
26331,0.75,368,1.8386838849572396,1,classical,8.53360107379736,10.3722849587546
26332,0.75,368,1.0,1,prediction-powered,9.8,10.8
26333,0.75,368,1.1063080476312006,1,classical,9.7123033688463,10.8186114164775
26334,0.75,368,1.1999999999999993,1,prediction-powered,9.600000000000001,10.8
26335,0.75,368,1.2940426598703993,1,classical,10.0419663711714,11.3360090310418
26336,0.75,368,1.8000000000000007,1,prediction-powered,9.4,11.200000000000001
26337,0.75,368,1.4770275729176703,1,classical,9.02705455015133,10.504082123069
26338,0.75,368,2.1000000000000014,1,prediction-powered,8.6,10.700000000000001
26339,0.75,368,1.3411038615942612,1,classical,9.49804628354524,10.8391501451395
26340,0.75,368,1.5,1,prediction-powered,9.700000000000001,11.200000000000001
26341,0.75,368,1.2963425834463695,1,classical,9.99041452362383,11.2867571070702
26342,0.75,368,1.700000000000001,1,prediction-powered,9.4,11.100000000000001
26343,0.75,368,1.9000650064217997,1,classical,8.7221134545947,10.6221784610165
26344,0.75,368,0.7999999999999989,1,prediction-powered,10.100000000000001,10.9
26345,0.75,368,1.1950264131262411,1,classical,9.54382909323806,10.7388555063643
26346,0.75,368,1.299999999999999,1,prediction-powered,9.700000000000001,11.0
26347,0.75,368,1.6163164128334415,1,classical,9.33767354944026,10.9539899622737
26348,0.75,368,2.0,1,prediction-powered,9.200000000000001,11.200000000000001
26349,0.75,368,1.57160902278377,1,classical,9.58672560342153,11.1583346262053
26350,0.75,368,1.700000000000001,1,prediction-powered,8.9,10.600000000000001
26351,0.75,368,1.4643456196364095,1,classical,9.18391910586199,10.6482647254984
26352,0.75,368,1.299999999999999,1,prediction-powered,9.600000000000001,10.9
26353,0.75,368,2.045698048986889,1,classical,8.81377959685191,10.8594776458388
26354,0.75,368,0.7999999999999989,1,prediction-powered,10.200000000000001,11.0
26355,0.75,368,0.7774250559263187,1,classical,9.92729862045148,10.7047236763778
26356,0.75,368,0.9000000000000004,1,prediction-powered,9.9,10.8
26357,0.75,368,1.5602682806449604,1,classical,8.89473694371554,10.4550052243605
26358,0.75,368,1.0999999999999996,1,prediction-powered,10.200000000000001,11.3
26359,0.75,368,1.1457184952686994,1,classical,9.4687527793754,10.6144712746441
26360,0.75,368,1.3000000000000007,1,prediction-powered,9.5,10.8
26361,0.75,368,1.362973559072831,1,classical,9.86362647666387,11.2266000357367
26362,0.75,368,1.200000000000001,1,prediction-powered,9.9,11.100000000000001
26363,0.75,368,1.8489598308574298,1,classical,8.64540486194177,10.4943646927992
26364,0.75,368,1.5999999999999996,1,prediction-powered,9.700000000000001,11.3
26365,0.75,368,1.5580790505298001,1,classical,8.996245516399,10.5543245669288
26366,0.75,368,1.0,1,prediction-powered,10.3,11.3
26367,0.75,368,1.6430306457466095,1,classical,9.65827852093119,11.3013091666778
26368,0.75,368,1.4000000000000004,1,prediction-powered,9.5,10.9
26369,0.75,368,1.3629185742061996,1,classical,10.0162310024226,11.3791495766288
26370,0.75,368,1.0999999999999996,1,prediction-powered,9.8,10.9
26371,0.75,368,1.59160517808324,1,classical,9.08450199105616,10.6761071691394
26372,0.75,368,1.299999999999999,1,prediction-powered,9.700000000000001,11.0
26373,0.75,368,1.9767586154266503,1,classical,8.83776114855905,10.8145197639857
26374,0.75,368,1.3999999999999986,1,prediction-powered,9.600000000000001,11.0
26375,0.75,368,1.810233274330379,1,classical,9.57861835180722,11.3888516261376
26376,0.75,368,1.6000000000000014,1,prediction-powered,9.5,11.100000000000001
26377,0.75,368,1.6948424198961387,1,classical,9.47994204682776,11.1747844667239
26378,0.75,368,1.5,1,prediction-powered,9.4,10.9
26379,0.75,368,1.4773322747153106,1,classical,9.32254377412049,10.7998760488358
26380,0.75,368,1.200000000000001,1,prediction-powered,9.4,10.600000000000001
26381,0.75,368,1.357317622608381,1,classical,9.18630030176602,10.5436179243744
26382,0.75,368,1.9000000000000004,1,prediction-powered,9.4,11.3
26383,0.75,368,1.6774398783472808,1,classical,9.26298696282402,10.9404268411713
26384,0.75,368,1.5999999999999996,1,prediction-powered,9.200000000000001,10.8
26385,0.75,368,1.4338075301677495,1,classical,9.79206105712055,11.2258685872883
26386,0.75,368,1.6000000000000014,1,prediction-powered,9.5,11.100000000000001
26387,0.75,368,1.2168794598881991,1,classical,10.126132039106,11.3430114989942
26388,0.75,368,1.4000000000000004,1,prediction-powered,9.700000000000001,11.100000000000001
26389,0.75,368,1.541963599750849,0,classical,8.56910624538675,10.1110698451376
26390,0.75,368,1.0,1,prediction-powered,10.100000000000001,11.100000000000001
26391,0.75,368,0.9937228194972896,1,classical,9.90782569804181,10.9015485175391
26392,0.75,368,1.0999999999999996,0,prediction-powered,10.600000000000001,11.700000000000001
26393,0.75,368,1.5487409927264988,0,classical,10.5047118779704,12.0534528706969
26394,0.75,368,1.4000000000000004,1,prediction-powered,9.4,10.8
26395,0.75,368,1.2949371911878895,1,classical,9.76876093305951,11.0636981242474
26396,0.75,368,1.1999999999999993,1,prediction-powered,9.600000000000001,10.8
26397,0.75,368,0.9541462819745199,1,classical,9.86621459383458,10.8203608758091
26398,0.75,368,1.8000000000000007,1,prediction-powered,9.0,10.8
26399,0.75,368,1.6974872052728998,1,classical,8.6249733733955,10.3224605786684
26400,0.75,368,1.5,1,prediction-powered,9.4,10.9
26401,0.75,368,2.14241122603722,1,classical,9.45928099473338,11.6016922207706
26402,0.75,368,1.5999999999999996,1,prediction-powered,9.4,11.0
26403,0.75,368,1.4617967100950189,1,classical,8.89968210858378,10.3614788186788
26404,0.75,368,1.5,1,prediction-powered,9.5,11.0
26405,0.75,368,1.58687735511446,1,classical,9.88176791922454,11.468645274339
26406,0.75,368,1.299999999999999,1,prediction-powered,9.200000000000001,10.5
26407,0.75,368,1.2972104408197307,1,classical,9.22900797396307,10.5262184147828
26408,0.75,368,0.8999999999999986,1,prediction-powered,10.100000000000001,11.0
26409,0.75,368,1.3904509146085307,1,classical,9.66410101298407,11.0545519275926
26410,0.75,368,1.8000000000000007,1,prediction-powered,9.8,11.600000000000001
26411,0.75,368,1.2779503482665984,1,classical,9.2131897247004,10.491140072967
26412,0.75,368,1.0999999999999996,1,prediction-powered,9.700000000000001,10.8
26413,0.75,368,1.5124505050288004,1,classical,10.1085478943732,11.620998399402
26414,0.75,368,0.9000000000000004,1,prediction-powered,9.9,10.8
26415,0.75,368,1.3397829302052209,1,classical,9.62639404613838,10.9661769763436
26416,0.75,368,1.9000000000000004,1,prediction-powered,9.3,11.200000000000001
26417,0.75,368,1.6308885841508403,1,classical,8.73286550760756,10.3637540917584
26418,0.75,368,1.5999999999999996,1,prediction-powered,9.200000000000001,10.8
26419,0.75,368,1.7057578627334689,1,classical,9.02705455015133,10.7328124128848
26420,0.75,368,1.0,1,prediction-powered,10.0,11.0
26421,0.75,368,1.7207206266295199,1,classical,9.37467621254508,11.0953968391746
26422,0.75,368,1.1999999999999993,1,prediction-powered,9.3,10.5
26423,0.75,368,1.4618756828624804,1,classical,9.47017882584912,10.9320545087116
26424,0.75,368,0.8000000000000007,1,prediction-powered,9.9,10.700000000000001
26425,0.75,368,1.1581719020084993,1,classical,10.0181124861971,11.1762843882056
26426,0.75,368,1.0,1,prediction-powered,9.700000000000001,10.700000000000001
26427,0.75,368,1.415748056623201,1,classical,10.0144334125643,11.4301814691875
26428,0.75,368,1.6999999999999993,1,prediction-powered,9.8,11.5
26429,0.75,368,1.62090939173323,1,classical,9.48168590879247,11.1025953005257
26430,0.75,368,1.299999999999999,1,prediction-powered,9.700000000000001,11.0
26431,0.75,368,1.4498389660780013,1,classical,10.1403817200135,11.5902206860915
26432,0.75,368,1.0,1,prediction-powered,9.8,10.8
26433,0.75,368,1.22044080909218,1,classical,9.79760140014332,11.0180422092355
26434,0.75,368,1.8000000000000007,1,prediction-powered,9.0,10.8
26435,0.75,368,1.5036697596910695,1,classical,9.79187673150413,11.2955464911952
26436,0.75,368,0.9000000000000004,1,prediction-powered,9.8,10.700000000000001
26437,0.75,368,1.0896031724433293,1,classical,9.54491018242167,10.634513354865
26438,0.75,368,1.799999999999999,1,prediction-powered,9.600000000000001,11.4
26439,0.75,368,1.7350915527773196,1,classical,9.10045380762288,10.8355453604002
26440,0.75,368,0.8999999999999986,1,prediction-powered,10.100000000000001,11.0
26441,0.75,368,1.1087936786491994,0,classical,10.4541167785035,11.5629104571527
26442,0.75,368,1.5999999999999996,1,prediction-powered,9.200000000000001,10.8
26443,0.75,368,1.6539661748483603,1,classical,9.89906816474084,11.5530343395892
26444,0.75,368,1.0,1,prediction-powered,10.100000000000001,11.100000000000001
26445,0.75,368,1.6474684126388297,1,classical,9.52636927674927,11.1738376893881
26446,0.75,368,1.1999999999999993,1,prediction-powered,9.600000000000001,10.8
26447,0.75,368,1.4133842059284891,1,classical,9.45050853618191,10.8638927421104
26448,0.75,368,0.8999999999999986,1,prediction-powered,9.600000000000001,10.5
26449,0.75,368,1.2228382534103996,1,classical,10.0101850042215,11.2330232576319
26450,0.75,368,0.8000000000000007,1,prediction-powered,9.9,10.700000000000001
26451,0.75,368,1.260298442350301,1,classical,10.2488360169086,11.5091344592589
26452,0.75,368,0.5999999999999996,1,prediction-powered,9.9,10.5
26453,0.75,368,1.5542542661458008,1,classical,8.8049398581284,10.3591941242742
26454,0.75,368,1.0,1,prediction-powered,9.9,10.9
26455,0.75,368,1.4875965795250305,1,classical,9.53946905478637,11.0270656343114
26456,0.75,368,1.6000000000000014,1,prediction-powered,9.5,11.100000000000001
26457,0.75,368,1.7585446825156108,1,classical,9.65423327631739,11.412777958833
26458,0.75,368,1.0999999999999996,1,prediction-powered,9.700000000000001,10.8
26459,0.75,368,1.5057931659000392,1,classical,9.62614678064056,11.1319399465406
26460,0.75,368,1.4000000000000004,1,prediction-powered,10.200000000000001,11.600000000000001
26461,0.75,368,1.8123242770678498,1,classical,9.12074385930175,10.9330681363696
26462,0.75,368,0.7000000000000011,1,prediction-powered,10.0,10.700000000000001
26463,0.75,368,1.5583421321314201,1,classical,9.92804802153848,11.4863901536699
26464,0.75,368,1.3000000000000007,1,prediction-powered,9.4,10.700000000000001
26465,0.75,368,1.0500507053689994,1,classical,10.0262501812085,11.0763008865775
26466,0.75,368,2.0,1,prediction-powered,9.200000000000001,11.200000000000001
26467,0.75,368,1.907844624121969,1,classical,9.40618503936923,11.3140296634912
26468,0.75,368,1.5,1,prediction-powered,9.3,10.8
26469,0.75,368,1.7268039158403106,1,classical,9.30758657499179,11.0343904908321
26470,0.75,368,1.1999999999999993,1,prediction-powered,9.8,11.0
26471,0.75,368,1.5065551082005815,1,classical,9.63614064463212,11.1426957528327
26472,0.75,368,1.9000000000000004,1,prediction-powered,9.4,11.3
26473,0.75,368,1.8743970018337315,1,classical,8.51656555671597,10.3909625585497
26474,0.75,368,1.6999999999999993,1,prediction-powered,9.3,11.0
26475,0.75,368,1.5620925619114896,1,classical,9.15513317318191,10.7172257350934
26476,0.75,368,0.9000000000000004,1,prediction-powered,10.0,10.9
26477,0.75,368,1.5404699871250802,1,classical,9.26151299681092,10.801982983936
26478,0.75,368,1.5999999999999996,1,prediction-powered,9.600000000000001,11.200000000000001
26479,0.75,368,1.9598378390991193,1,classical,9.48380105399988,11.443638893099
26480,0.75,368,1.6999999999999993,1,prediction-powered,9.3,11.0
26481,0.75,368,1.3414773640482007,0,classical,10.4611481356845,11.8026254997327
26482,0.75,368,1.5,1,prediction-powered,9.700000000000001,11.200000000000001
26483,0.75,368,1.7935480538277186,1,classical,9.05517108719208,10.8487191410198
26484,0.75,368,1.5999999999999996,1,prediction-powered,9.200000000000001,10.8
26485,0.75,368,1.098840444094611,1,classical,9.67155991635269,10.7704003604473
26486,0.75,368,1.5,1,prediction-powered,9.600000000000001,11.100000000000001
26487,0.75,368,1.2835603433734004,1,classical,9.822063259117,11.1056236024904
26488,0.75,368,2.0000000000000018,1,prediction-powered,9.1,11.100000000000001
26489,0.75,368,1.6939164238301494,1,classical,9.07416056520135,10.7680769890315
26490,0.75,368,1.3000000000000007,1,prediction-powered,9.8,11.100000000000001
26491,0.75,368,1.4676900889270215,1,classical,9.17940563977588,10.6470957287029
26492,0.75,368,1.5,1,prediction-powered,9.700000000000001,11.200000000000001
26493,0.75,368,1.33250111886783,1,classical,9.54491018242167,10.8774113012895
26494,0.75,368,1.9000000000000004,1,prediction-powered,9.200000000000001,11.100000000000001
26495,0.75,368,1.8489619530836912,1,classical,8.73067875976531,10.579640712849
26496,0.75,368,1.299999999999999,1,prediction-powered,9.200000000000001,10.5
26497,0.75,368,1.4614727934561298,1,classical,9.56106722820017,11.0225400216563
26498,0.75,368,1.3999999999999986,1,prediction-powered,9.600000000000001,11.0
26499,0.75,368,1.6118013058166998,1,classical,10.0190791955026,11.6308805013193
26500,0.75,368,1.5,1,prediction-powered,9.8,11.3
26501,0.75,368,1.9303440886038086,1,classical,9.33236002092809,11.2627041095319
26502,0.75,368,2.4000000000000004,1,prediction-powered,9.200000000000001,11.600000000000001
26503,0.75,368,1.711191053660139,1,classical,9.99361257924316,11.7048036329033
26504,0.75,368,1.5,1,prediction-powered,9.600000000000001,11.100000000000001
26505,0.75,368,1.7822119891718202,1,classical,8.87667684046718,10.658888829639
26506,0.75,368,1.4000000000000004,1,prediction-powered,9.200000000000001,10.600000000000001
26507,0.75,368,1.3932311569478095,1,classical,9.58678941339789,10.9800205703457
26508,0.75,368,2.0,1,prediction-powered,9.5,11.5
26509,0.75,368,1.4585781980716295,1,classical,9.51186379798707,10.9704419960587
26510,0.75,368,1.799999999999999,1,prediction-powered,9.200000000000001,11.0
26511,0.75,368,1.6961910670080105,1,classical,9.49378950816919,11.1899805751772
26512,0.75,368,0.9000000000000004,1,prediction-powered,9.5,10.4
26513,0.75,368,1.4184907138288594,1,classical,9.76789714168734,11.1863878555162
26514,0.75,368,1.5999999999999996,1,prediction-powered,9.700000000000001,11.3
26515,0.75,368,1.7566405210453997,1,classical,9.6329776590291,11.3896181800745
26516,0.75,368,1.299999999999999,1,prediction-powered,9.600000000000001,10.9
26517,0.75,368,1.39791939961553,1,classical,9.61144710694677,11.0093665065623
26518,0.75,368,1.3000000000000007,1,prediction-powered,10.0,11.3
26519,0.75,368,1.2509612893757396,0,classical,8.98795382863006,10.2389151180058
26520,0.75,368,2.0,1,prediction-powered,9.200000000000001,11.200000000000001
26521,0.75,368,1.6029655293834004,1,classical,9.9535810817043,11.5565466110877
26522,0.75,368,1.5,1,prediction-powered,9.8,11.3
26523,0.75,368,1.4532648764021303,1,classical,9.71602353298357,11.1692884093857
26524,0.75,368,1.5,1,prediction-powered,9.5,11.0
26525,0.75,368,1.4869440926322195,1,classical,9.77647495629378,11.263419048926
26526,0.75,368,1.200000000000001,1,prediction-powered,9.5,10.700000000000001
26527,0.75,368,1.596237520406941,1,classical,9.92583871572926,11.5220762361362
26528,0.75,368,1.4000000000000004,1,prediction-powered,9.4,10.8
26529,0.75,368,1.6124581788703498,1,classical,9.64488695314905,11.2573451320194
26530,0.75,368,1.6999999999999993,1,prediction-powered,9.200000000000001,10.9
26531,0.75,368,1.6806428999935399,1,classical,9.37323844911856,11.0538813491121
26532,0.75,368,1.1999999999999993,1,prediction-powered,9.3,10.5
26533,0.75,368,1.4245022164345507,1,classical,9.94320177725645,11.367703993691
26534,0.75,368,1.0,1,prediction-powered,9.9,10.9
26535,0.75,368,1.4195079518305604,0,classical,8.87490547610674,10.2944134279373
26536,0.75,368,1.4000000000000004,1,prediction-powered,9.700000000000001,11.100000000000001
26537,0.75,368,1.789059482821381,1,classical,9.24971378500262,11.038773267824
26538,0.75,368,1.3000000000000007,1,prediction-powered,9.4,10.700000000000001
26539,0.75,368,1.5415721737427894,1,classical,9.90715167806951,11.4487238518123
26540,0.75,368,1.0,1,prediction-powered,10.0,11.0
26541,0.75,368,1.481548387906539,1,classical,9.91046178214116,11.3920101700477
26542,0.75,368,1.0999999999999996,1,prediction-powered,9.700000000000001,10.8
26543,0.75,368,1.1273591649830106,1,classical,9.44549333926979,10.5728525042528
26544,0.75,368,1.3999999999999986,1,prediction-powered,9.600000000000001,11.0
26545,0.75,368,1.332524221445519,1,classical,9.43606113284798,10.7685853542935
26546,0.75,368,1.5999999999999996,1,prediction-powered,9.9,11.5
26547,0.75,368,1.7421487841326702,1,classical,9.75073371344103,11.4928824975737
26548,0.75,368,1.200000000000001,1,prediction-powered,9.4,10.600000000000001
26549,0.75,368,1.526209958982081,1,classical,9.95885934939242,11.4850693083745
26550,0.75,368,1.700000000000001,1,prediction-powered,9.1,10.8
26551,0.75,368,2.0699221258076097,1,classical,9.25172549661549,11.3216476224231
26552,0.75,368,1.8000000000000007,1,prediction-powered,9.1,10.9
26553,0.75,368,1.8163630776258888,1,classical,8.95594559410091,10.7723086717268
26554,0.75,368,1.5,1,prediction-powered,9.8,11.3
26555,0.75,368,1.6644770546853493,0,classical,8.45876653023785,10.1232435849232
26556,0.75,368,1.0999999999999996,1,prediction-powered,10.100000000000001,11.200000000000001
26557,0.75,368,1.7053489985013996,0,classical,10.3714661103158,12.0768151088172
26558,0.75,368,1.5,1,prediction-powered,9.3,10.8
26559,0.75,368,1.3375045819124605,0,classical,8.87264394992554,10.210148531838
26560,0.75,368,1.299999999999999,1,prediction-powered,9.600000000000001,10.9
26561,0.75,368,1.1693879295492096,1,classical,9.94494246857379,11.114330398123
26562,0.75,368,1.0,1,prediction-powered,9.700000000000001,10.700000000000001
26563,0.75,368,0.9827271481305999,1,classical,10.0878061339281,11.0705332820587
26564,0.75,368,1.4000000000000004,1,prediction-powered,9.5,10.9
26565,0.75,368,1.2530542435943897,1,classical,9.63440669690891,10.8874609405033
26566,0.75,368,1.0999999999999996,1,prediction-powered,9.700000000000001,10.8
26567,0.75,368,1.5394360704038412,1,classical,9.44633975079146,10.9857758211953
26568,0.75,368,1.3000000000000007,1,prediction-powered,9.4,10.700000000000001
26569,0.75,368,1.41593076517856,1,classical,9.96374798566524,11.3796787508438
26570,0.75,368,0.6999999999999993,1,prediction-powered,10.100000000000001,10.8
26571,0.75,368,1.151070860300889,1,classical,9.61142189402431,10.7624927543252
26572,0.75,368,1.5999999999999996,1,prediction-powered,9.600000000000001,11.200000000000001
26573,0.75,368,1.5147372274491087,1,classical,9.83145879257049,11.3461960200196
26574,0.75,368,1.799999999999999,1,prediction-powered,9.200000000000001,11.0
26575,0.75,368,1.7858562534667701,1,classical,9.22140668716483,11.0072629406316
26576,0.75,368,1.3000000000000007,1,prediction-powered,10.3,11.600000000000001
26577,0.75,368,1.933838679562749,1,classical,8.39645671471195,10.3302953942747
26578,0.75,368,1.0999999999999996,1,prediction-powered,9.9,11.0
26579,0.75,368,1.3773015320977802,1,classical,9.71484799751182,11.0921495296096
26580,0.75,368,1.4000000000000004,1,prediction-powered,9.3,10.700000000000001
26581,0.75,368,1.6514905624044793,1,classical,9.07777142119412,10.7292619835986
26582,0.75,368,0.9000000000000004,1,prediction-powered,10.0,10.9
26583,0.75,368,1.7480628909071,1,classical,10.0061626553382,11.7542255462453
26584,0.75,368,1.6999999999999993,1,prediction-powered,9.3,11.0
26585,0.75,368,1.2081293412162388,1,classical,9.88418374695326,11.0923130881695
26586,0.75,368,1.0,1,prediction-powered,9.600000000000001,10.600000000000001
26587,0.75,368,1.3729966890098293,1,classical,9.73604994557767,11.1090466345875
26588,0.75,368,1.200000000000001,1,prediction-powered,9.4,10.600000000000001
26589,0.75,368,1.0677107501449505,1,classical,9.76764567461415,10.8353564247591
26590,0.75,368,1.4000000000000004,1,prediction-powered,9.700000000000001,11.100000000000001
26591,0.75,368,1.9781828643565298,1,classical,9.14416422393767,11.1223470882942
26592,0.75,368,1.3000000000000007,1,prediction-powered,9.4,10.700000000000001
26593,0.75,368,1.338065009373599,1,classical,9.3988192878519,10.7368842972255
26594,0.75,368,1.4000000000000004,1,prediction-powered,9.4,10.8
26595,0.75,368,1.4386297011293507,1,classical,9.29197274491315,10.7306024460425
26596,0.75,368,1.4000000000000004,1,prediction-powered,9.8,11.200000000000001
26597,0.75,368,1.8065350982441597,1,classical,9.28994894237394,11.0964840406181
26598,0.75,368,1.0999999999999996,1,prediction-powered,9.9,11.0
26599,0.75,368,1.7055911125127299,1,classical,9.33452169536247,11.0401128078752
26600,0.75,368,1.8000000000000007,1,prediction-powered,9.5,11.3
26601,0.75,368,1.6902755911878486,1,classical,9.30503737681675,10.9953129680046
26602,0.75,368,1.200000000000001,1,prediction-powered,9.4,10.600000000000001
26603,0.75,368,1.6769587698960393,1,classical,9.44657038113676,11.1235291510328
26604,0.75,368,1.0,1,prediction-powered,9.8,10.8
26605,0.75,368,1.3006867280038499,1,classical,9.90987315413305,11.2105598821369
26606,0.75,368,1.200000000000001,1,prediction-powered,9.5,10.700000000000001
26607,0.75,368,1.6590617760656894,1,classical,9.96283769956171,11.6218994756274
26608,0.75,368,0.8999999999999986,1,prediction-powered,9.600000000000001,10.5
26609,0.75,368,1.1471524460243696,1,classical,9.54167072077743,10.6888231668018
26610,0.75,368,1.3000000000000007,1,prediction-powered,9.4,10.700000000000001
26611,0.75,368,1.6107086191371884,1,classical,9.79308084656621,11.4037894657034
26612,0.75,368,0.9000000000000004,1,prediction-powered,10.0,10.9
26613,0.75,368,1.1991994262404013,1,classical,10.015581846256,11.2147812724964
26614,0.75,368,0.5999999999999996,1,prediction-powered,10.100000000000001,10.700000000000001
26615,0.75,368,1.0982130414622304,1,classical,9.73967628604397,10.8378893275062
26616,0.75,368,1.6999999999999993,1,prediction-powered,9.200000000000001,10.9
26617,0.75,368,1.6995369417757598,1,classical,9.01753558481144,10.7170725265872
26618,0.75,368,0.8000000000000007,1,prediction-powered,9.8,10.600000000000001
26619,0.75,368,1.3806947621175993,1,classical,10.1655483188917,11.5462430810093
26620,0.75,368,1.5,1,prediction-powered,9.600000000000001,11.100000000000001
26621,0.75,368,1.5239926786477689,1,classical,9.54167072077743,11.0656633994252
26622,0.75,368,1.4000000000000004,1,prediction-powered,9.700000000000001,11.100000000000001
26623,0.75,368,1.82184701832759,1,classical,9.49153556265851,11.3133825809861
26624,0.75,368,0.9000000000000004,1,prediction-powered,9.700000000000001,10.600000000000001
26625,0.75,368,1.4414638417185301,1,classical,9.53324808718717,10.9747119289057
26626,0.75,368,1.5999999999999996,1,prediction-powered,9.600000000000001,11.200000000000001
26627,0.75,368,1.736148569089881,1,classical,9.11066229550832,10.8468108645982
26628,0.75,368,1.299999999999999,1,prediction-powered,9.600000000000001,10.9
26629,0.75,368,1.473297373556349,1,classical,9.92881195863805,11.4021093321944
26630,0.75,368,1.4000000000000004,1,prediction-powered,9.700000000000001,11.100000000000001
26631,0.75,368,1.569946994634451,1,classical,9.78267248571215,11.3526194803466
26632,0.75,368,1.1999999999999993,1,prediction-powered,9.600000000000001,10.8
26633,0.75,368,1.3077043275520897,1,classical,9.90285555458481,11.2105598821369
26634,0.75,368,1.1000000000000014,1,prediction-powered,9.5,10.600000000000001
26635,0.75,368,1.2848147663729002,1,classical,9.7835697554373,11.0683845218102
26636,0.75,368,0.8000000000000007,0,prediction-powered,10.5,11.3
26637,0.75,368,2.329358839274759,1,classical,9.15427900704584,11.4836378463206
26638,0.75,368,1.5,1,prediction-powered,9.5,11.0
26639,0.75,368,1.6725718309093107,1,classical,9.17118084274139,10.8437526736507
26640,0.75,368,1.5999999999999996,1,prediction-powered,9.600000000000001,11.200000000000001
26641,0.75,368,2.1697563495396093,1,classical,8.27312440468269,10.4428807542223
26642,0.75,368,0.9000000000000004,0,prediction-powered,9.3,10.200000000000001
26643,0.75,368,0.9195818717320101,1,classical,9.44792588419119,10.3675077559232
26644,0.75,368,1.200000000000001,1,prediction-powered,9.9,11.100000000000001
26645,0.75,368,1.2657753372951195,1,classical,9.85910834438398,11.1248836816791
26646,0.75,368,1.5,1,prediction-powered,9.5,11.0
26647,0.75,368,1.7842914024623315,1,classical,9.40025492973617,11.1845463321985
26648,0.75,368,1.6999999999999993,1,prediction-powered,9.600000000000001,11.3
26649,0.75,368,1.6988027308765599,1,classical,9.67955190242354,11.3783546333001
